brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Creamy Natural,https://images.ulta.com/is/image/Ulta/2539485sw?$50px$,Creamy Natural,Creamy Natural,NA,RGB,#EDBE9A,26.02409639,0.697478992,0.766666667
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Natural,https://images.ulta.com/is/image/Ulta/2519959sw?$50px$,Natural,Natural,NA,RGB,#F3C798,30.98901099,0.791304348,0.774509804
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Light Beige,https://images.ulta.com/is/image/Ulta/2519968sw?$50px$,Light Beige,Light Beige,NA,RGB,#EECCA9,30.43478261,0.669902913,0.798039216
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Medium Beige,https://images.ulta.com/is/image/Ulta/2519953sw?$50px$,Medium Beige,Medium Beige,NA,RGB,#EDC39B,29.26829268,0.694915254,0.768627451
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Warm Beige,https://images.ulta.com/is/image/Ulta/2519956sw?$50px$,Warm Beige,Warm Beige,NA,RGB,#EBB78C,27.15789474,0.703703704,0.735294118
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Natural Beige,https://images.ulta.com/is/image/Ulta/2529589sw?$50px$,Natural Beige,Natural Beige,NA,RGB,#D7A67B,28.04347826,0.534883721,0.662745098
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Sand Beige,https://images.ulta.com/is/image/Ulta/2519960sw?$50px$,Sand Beige,Sand Beige,NA,RGB,#DCA674,28.84615385,0.597701149,0.658823529
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Deep Beige,https://images.ulta.com/is/image/Ulta/2539478sw?$50px$,Deep Beige,Deep Beige,NA,RGB,#E0A36C,28.44827586,0.651685393,0.650980392
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Sand,https://images.ulta.com/is/image/Ulta/2519952sw?$50px$,Sand,Sand,NA,RGB,#D99C6D,26.11111111,0.586956522,0.639215686
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Warm Sand,https://images.ulta.com/is/image/Ulta/2539487sw?$50px$,Warm Sand,Warm Sand,NA,RGB,#C28E64,26.80851064,0.435185185,0.576470588
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Natural Tan,https://images.ulta.com/is/image/Ulta/2539470sw?$50px$,Natural Tan,Natural Tan,NA,RGB,#B67E57,24.63157895,0.394190871,0.52745098
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Tan,https://images.ulta.com/is/image/Ulta/2529584sw?$50px$,Tan,Tan,NA,RGB,#D29560,27.89473684,0.558823529,0.6
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Golden Tan,https://images.ulta.com/is/image/Ulta/2539484sw?$50px$,Golden Tan,Golden Tan,NA,RGB,#BE895D,27.21649485,0.427312775,0.554901961
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Amber,https://images.ulta.com/is/image/Ulta/2529587sw?$50px$,Amber,Amber,NA,RGB,#C38353,25.71428571,0.482758621,0.545098039
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Nutmeg,https://images.ulta.com/is/image/Ulta/2539488sw?$50px$,Nutmeg,Nutmeg,NA,RGB,#A76D47,23.75,0.403361345,0.466666667
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Chestnut,https://images.ulta.com/is/image/Ulta/2519954sw?$50px$,Chestnut,Chestnut,NA,RGB,#985B37,22.26804124,0.468599034,0.405882353
Milani,Conceal + Perfect 2-in-1 Foundation + Concealer,https://www.ulta.com/conceal-perfect-2-in-1-foundation-concealer?productId=xlsImpprod17081067,Golden Toffee,https://images.ulta.com/is/image/Ulta/2539483sw?$50px$,Golden Toffee,Golden Toffee,NA,RGB,#835235,22.30769231,0.423913043,0.360784314
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,1N2 Ecru (light w/ neutral rosy undertones)  selected,https://images.ulta.com/is/image/Ulta/2531662sw?$tn$,1N2 Ecru (light w/ neutral rosy undertones),Ecru,1N2,RGB,#D0A88B,25.2173913,0.423312883,0.680392157
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,1C0 Shell (very light w/ cool pink undertones),https://images.ulta.com/is/image/Ulta/2531220sw?$50px$,1C0 Shell (very light w/ cool pink undertones),Shell,1C0,RGB,#E5BEAD,18.21428571,0.518518519,0.788235294
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,"1W2 Sand (light w/ warm, subtle olive undertones)",https://images.ulta.com/is/image/Ulta/2531221sw?$50px$,"1W2 Sand (light w/ warm, subtle olive undertones)",Sand,1W2,RGB,#D1A985,28.42105263,0.452380952,0.670588235
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,2C3 Fresco (light medium w/ cool rosy beige undertones),https://images.ulta.com/is/image/Ulta/2531659sw?$50px$,2C3 Fresco (light medium w/ cool rosy beige undertones),Fresco,2C3,RGB,#CBA08D,18.38709677,0.373493976,0.674509804
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,2N1 Desert (beige light medium w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2531663sw?$50px$,2N1 Desert (beige light medium w/ neutral undertones),Desert,2N1,RGB,#D4A881,28.19277108,0.49112426,0.668627451
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,2N3 Dune (light medium w/ neutral beige undertones),https://images.ulta.com/is/image/Ulta/2531230sw?$50px$,2N3 Dune (light medium w/ neutral beige undertones),Dune,2N3,RGB,#C1977E,22.3880597,0.35078534,0.625490196
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,2W1 Dawn (light medium w/ warm peach undertones),https://images.ulta.com/is/image/Ulta/2531224sw?$50px$,2W1 Dawn (light medium w/ warm peach undertones),Dawn,2W1,RGB,#D8A97F,28.31460674,0.532934132,0.67254902
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,3C2 Pebble (medium w/ cool rosy undertones),https://images.ulta.com/is/image/Ulta/2531219sw?$50px$,3C2 Pebble (medium w/ cool rosy undertones),Pebble,3C2,RGB,#C09B80,25.3125,0.336842105,0.62745098
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,3N1 Ivory Beige (medium w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2531660sw?$50px$,3N1 Ivory Beige (medium w/ neutral undertones),Ivory Beige,3N1,RGB,#C79677,23.25,0.416666667,0.623529412
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,3W1 Tawny (medium w/ warm golden undertones),https://images.ulta.com/is/image/Ulta/2531666sw?$50px$,3W1 Tawny (medium w/ warm golden undertones),Tawny,3W1,RGB,#CC9C74,27.27272727,0.463157895,0.62745098
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,"3W1.5 Fawn (medium w/ warm, golden-olive undertones)",https://images.ulta.com/is/image/Ulta/2531229sw?$50px$,"3W1.5 Fawn (medium w/ warm, golden-olive undertones)",Fawn,3W1.5,RGB,#C49568,29.34782609,0.438095238,0.588235294
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,"4C3 Sof Tan (medium tan w/ cool, rosy-beige undertones)",https://images.ulta.com/is/image/Ulta/2531222sw?$50px$,"4C3 Sof Tan (medium tan w/ cool, rosy-beige undertones)",Sof Tan,4C3,RGB,#C59376,22.02531646,0.405128205,0.617647059
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,4N1 Shell Beige (medium tan w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2531661sw?$50px$,4N1 Shell Beige (medium tan w/ neutral undertones),Shell Beige,4N1,RGB,#C69769,29.67741935,0.449275362,0.594117647
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,4W1 Honey Bronze (medium tan w/ warm golden undertones),https://images.ulta.com/is/image/Ulta/2531665sw?$50px$,4W1 Honey Bronze (medium tan w/ warm golden undertones),Honey Bronze,4W1,RGB,#D19C68,29.71428571,0.532994924,0.61372549
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,5N1 Rich Ginger (deep w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2531223sw?$50px$,5N1 Rich Ginger (deep w/ neutral undertones),Rich Ginger,5N1,RGB,#B57B56,23.36842105,0.390946502,0.523529412
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,"5N2 Amber Honey (deep w/ neutral, subtle golden undertones) OUT OF STOCK",https://images.ulta.com/is/image/Ulta/2531226sw?$50px$,"5N2 Amber Honey (deep w/ neutral, subtle golden undertones)",Amber Honey,5N2,RGB,#B16B31,27.1875,0.566371681,0.443137255
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,5W1 Bronze (deep w/ warm golden undertones),https://images.ulta.com/is/image/Ulta/2531664sw?$50px$,5W1 Bronze (deep w/ warm golden undertones),Bronze,5W1,RGB,#C0895F,25.97938144,0.434977578,0.562745098
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,"6C1 Rich Cocoa (very deep w/ cool, subtle red undertones)",https://images.ulta.com/is/image/Ulta/2531225sw?$50px$,"6C1 Rich Cocoa (very deep w/ cool, subtle red undertones)",Rich Cocoa,6C1,RGB,#A26336,25,0.5,0.423529412
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,6W1 Sandalwood (very deep w/ warm golden undertones),https://images.ulta.com/is/image/Ulta/2531667sw?$50px$,6W1 Sandalwood (very deep w/ warm golden undertones),Sandalwood,6W1,RGB,#A97048,24.74226804,0.402489627,0.47254902
Estée Lauder,Double Wear Light Soft Matte Hydra Makeup,https://www.ulta.com/double-wear-light-soft-matte-hydra-makeup?productId=xlsImpprod18971003,7N1 Deep Amber (extra deep w/ neutral brown undertones),https://images.ulta.com/is/image/Ulta/2531227sw?$50px$,7N1 Deep Amber (extra deep w/ neutral brown undertones),Deep Amber,7N1,RGB,#844F37,18.7012987,0.411764706,0.366666667
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Soft Beige (medium w/ light undertone)  selected,https://images.ulta.com/is/image/Ulta/2531965sw?$tn$,Soft Beige (medium w/ light undertone),Soft Beige,NA,RGB,#B98E6A,27.34177215,0.360730594,0.570588235
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Pale (white ivory w/ yellow undertone),https://images.ulta.com/is/image/Ulta/2531977sw?$50px$,Pale (white ivory w/ yellow undertone),Pale,NA,RGB,#F1D3B1,31.875,0.695652174,0.819607843
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Light Porcelain (fair w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2531973sw?$50px$,Light Porcelain (fair w/ neutral undertone),Light Porcelain,NA,RGB,#EEC9B5,21.05263158,0.626373626,0.821568627
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Fair (fair w/ cool undertone),https://images.ulta.com/is/image/Ulta/2531985sw?$50px$,Fair (fair w/ cool undertone),Fair,NA,RGB,#D7C3AB,32.72727273,0.35483871,0.756862745
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Alabaster (alabaster w/ warm undertone),https://images.ulta.com/is/image/Ulta/2531969sw?$50px$,Alabaster (alabaster w/ warm undertone),Alabaster,NA,RGB,#CFB59C,29.41176471,0.346938776,0.711764706
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Porcelain (porcelain w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2531984sw?$50px$,Porcelain (porcelain w/ neutral undertone),Porcelain,NA,RGB,#CDB2A1,23.18181818,0.305555556,0.717647059
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Light Ivory (ivory w/ pink undertone),https://images.ulta.com/is/image/Ulta/2531990sw?$50px$,Light Ivory (ivory w/ pink undertone),Light Ivory,NA,RGB,#E1C3A9,27.85714286,0.482758621,0.77254902
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Light (light w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2531981sw?$50px$,Light (light w/ neutral undertone),Light,NA,RGB,#D5B398,26.55737705,0.420689655,0.715686275
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Vanilla (vanilla w/ yellow undertone),https://images.ulta.com/is/image/Ulta/2531983sw?$50px$,Vanilla (vanilla w/ yellow undertone),Vanilla,NA,RGB,#D8B69A,27.09677419,0.442857143,0.725490196
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Warm Vanilla (light w/ golden warm undertone),https://images.ulta.com/is/image/Ulta/2531986sw?$50px$,Warm Vanilla (light w/ golden warm undertone),Warm Vanilla,NA,RGB,#CFB18D,32.72727273,0.407407407,0.682352941
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Nude (light w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2531994sw?$50px$,Nude (light w/ neutral undertone),Nude,NA,RGB,#CAB08F,33.55932203,0.357575758,0.676470588
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,Natural (nude w/ neutral undertone),https://images.ulta.com/is/image/Ulta/2531978sw?$50px$,Natural (nude w/ neutral undertone),Natural,NA,RGB,#CAA181,26.30136986,0.407821229,0.649019608
NYX Professional Makeup,Can't Stop Won't Stop Foundation,https://www.ulta.com/cant-stop-wont-stop-foundation?productId=xlsImpprod18871063,True Beige (nude beige w/ yellow undertone),https://images.ulta.com/is/image/Ulta/2531962sw?$50px$,True Beige (nude beige w/ yellow undertone),True Beige,NA,RGB,#CDA77A,32.53012048,0.453551913,0.641176471
